PrecursorMz	ProductMz	Tr_recalibrated	transition_name	CE	LibraryIntensity	transition_group_id	decoy	PeptideSequence	ProteinName	CompoundName	SumFormula	PrecursorCharge	LabelTyp
258.10844706002	241.0788116	61.3301707317073	342_C10H15N3O5	-1	0.165613593047554	63_C10H15N3O5	0			C10H15N3O5	C10H15N3O5	1	light
258.10844706002	129.06557465	61.3301707317073	339_C10H15N3O5	-1	0.139102799032306	63_C10H15N3O5	0			C10H15N3O5	C10H15N3O5	1	light
258.10844706002	223.0704727	61.3301707317073	341_C10H15N3O5	-1	0.122826073514038	63_C10H15N3O5	0			C10H15N3O5	C10H15N3O5	1	light
310.16239720918	130.0489502	65.868404494382	357_C20H23NS	-1	1	65_C20H23NS	0			C20H23NS	C20H23NS	1	light
310.16239720918	74.02331543	65.868404494382	350_C20H23NS	-1	0.884430558368083	65_C20H23NS	0			C20H23NS	C20H23NS	1	light
310.16239720918	148.0956573	65.868404494382	360_C20H23NS	-1	0.577967996502131	65_C20H23NS	0			C20H23NS	C20H23NS	1	light
310.16239720918	84.04392242	65.868404494382	351_C20H23NS	-1	0.550677615728576	65_C20H23NS	0			C20H23NS	C20H23NS	1	light
310.16239720918	116.0336227	65.868404494382	356_C20H23NS	-1	0.527643972026195	65_C20H23NS	0			C20H23NS	C20H23NS	1	light
310.16239720918	130.0854492	65.868404494382	358_C20H23NS	-1	0.511968385672366	65_C20H23NS	0			C20H23NS	C20H23NS	1	light
505.09179393637	169.03543855	70.0610380952381	385_C30H16O8	-1	1	67_C30H16O8	0			C30H16O8	C30H16O8	1	light
505.09179393637	337.0636444	70.0610380952381	386_C30H16O8	-1	0.0569002530796672	67_C30H16O8	0			C30H16O8	C30H16O8	1	light
527.0852477826201	191.0178986	71.4984727272727	389_C30H23BrO4	-1	1	69_C30H23BrO4	0			C30H23BrO4	C30H23BrO4	1	light
